time,year,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,statID,locationSource,magSource
2019-07-12T13:11:37.990Z,2019,35.6368333,-117.5861667,9.48,4.9,mw,103,16,0.02027,0.16,CA,CA38548295,2021-08-16T20:18:35.990Z,"8km ENE of Ridgecrest, CA",earthquake,0.09,0.18,,6,reviEWed,CA,CA
2019-07-12T09:51:38.340Z,2019,47.87283333,-122.0163333,28.82,4.58,ml,75,37,,0.44,UW,UW61535372,2020-12-16T03:06:17.822Z,"2 km S of RooSEvelt, Washington",earthquake,0.53,0.88,0.175257669,49,reviEWed,UW,UW
2019-07-11T23:45:18.680Z,2019,35.9501667,-117.7031667,4.32,4.13,mw,78,33,0.04289,0.18,CA,CA38538991,2020-03-30T19:37:05.929Z,"18km E of Little Lake, CA",earthquake,0.11,0.22,,6,reviEWed,CA,CA
2019-07-11T07:04:05.970Z,2019,36.1796667,-117.8833333,1.51,4.02,mw,71,51,0.06611,0.18,CA,CA38529591,2020-02-07T22:46:37.406Z,"16km SE of OlaNCha, CA",earthquake,0.13,0.33,,6,reviEWed,CA,CA
2019-07-11T04:10:01.380Z,2019,36.056,-117.8483333,2.11,4.3,mw,74,51,0.05901,0.17,CA,CA38527863,2020-06-03T16:49:10.797Z,"9km E of Coso JuNCtion, CA",earthquake,0.11,0.17,,6,reviEWed,CA,CA
2019-07-11T00:15:39.230Z,2019,36.1533333,-117.8758333,2.16,4.37,mw,67,52,0.03951,0.2,CA,CA38525215,2020-02-07T22:16:06.729Z,"14km NVE of Coso JuNCtion, CA",earthquake,0.14,0.23,,4,reviEWed,CA,CA
2019-07-11T00:14:37.320Z,2019,36.1765,-117.8836667,0.94,4.52,mw,71,51,0.06325,0.17,CA,CA38525207,2020-03-26T21:23:05.092Z,"16km NVE of Coso JuNCtion, CA",earthquake,0.11,0.22,,6,reviEWed,CA,CA
2019-07-10T20:09:51.950Z,2019,35.6648333,-117.5246667,9.15,4.17,mw,84,18,0.05598,0.17,CA,CA38522647,2020-04-27T03:53:10.645Z,"14km ENE of Ridgecrest, CA",earthquake,0.12,0.24,,4,reviEWed,CA,CA
2019-07-10T18:49:01.430Z,2019,36.1658333,-117.8821667,1.17,4.09,mw,67,52,0.05298,0.16,CA,CA38521799,2020-03-28T16:16:11.850Z,"15km NVE of Coso JuNCtion, CA",earthquake,0.12,0.22,,4,reviEWed,CA,CA
2019-07-10T12:28:56.960Z,2019,36.0495,-117.8566667,1.91,4.13,mw,66,53,0.04984,0.16,CA,CA38517471,2020-03-24T16:32:10.740Z,"8km E of Coso JuNCtion, CA",earthquake,0.11,0.16,,6,reviEWed,CA,CA
2019-07-10T00:48:17.580Z,2019,36.0571667,-117.8471667,1.69,4.07,mw,64,51,0.0605,0.16,CA,CA38509663,2020-03-23T23:27:09.300Z,"9km E of Coso JuNCtion, CA",earthquake,0.12,0.19,,6,reviEWed,CA,CA
2019-07-07T11:22:16.240Z,2019,35.8056667,-117.594,10.06,4.15,mw,50,43,0.01045,0.16,CA,CA38475431,2019-09-26T14:30:52.040Z,"18km WNW of SEarles Valley, CA",earthquake,0.13,0.28,,6,reviEWed,CA,CA
2019-07-07T05:38:15.480Z,2019,35.7681667,-117.5778333,10.57,4.53,mw,75,44,0.05009,0.16,CA,CA38472279,2020-08-21T21:20:44.129Z,"16km W of SEarles Valley, CA",earthquake,0.13,0.27,,6,reviEWed,CA,CA
2019-07-06T23:50:41.990Z,2019,35.8235,-117.663,6.51,4.5,mw,69,28,0.05379,0.14,CA,CA38469375,2019-09-26T14:30:48.040Z,"23km N of Ridgecrest, CA",earthquake,0.11,0.3,,6,reviEWed,CA,CA
2019-07-06T16:36:05.820Z,2019,35.5705,-117.523,10.05,4.14,mw,58,37,0.05207,0.17,CA,CA38465703,2019-11-19T23:27:35.269Z,"15km ESE of Ridgecrest, CA",earthquake,0.15,0.35,,6,reviEWed,CA,CA
2019-07-06T13:06:55.260Z,2019,35.9283333,-117.705,2.37,4.5,mw,64,34,0.04844,0.16,CA,CA38463551,2019-09-26T14:30:42.040Z,"18km E of Little Lake, CA",earthquake,0.12,0.21,,6,reviEWed,CA,CA
2019-07-06T11:53:08.090Z,2019,35.8953333,-117.7336667,2.1,4.12,mw,53,35,0.08557,0.14,CA,CA38462679,2019-09-26T14:30:41.040Z,"16km ESE of Little Lake, CA",earthquake,0.11,0.19,,6,reviEWed,CA,CA
2019-07-06T10:48:24.460Z,2019,35.5785,-117.372,5.6,4.04,mw,58,27,0.05378,0.14,CA,CA38461879,2021-01-26T21:48:24.725Z,"21km S of Trona, CA",earthquake,0.14,0.36,,6,reviEWed,CA,CA
2019-07-06T09:30:41.240Z,2019,35.9098333,-117.7323333,4.15,4.49,mw,64,36,0.0766,0.13,CA,CA38460983,2019-09-26T14:30:38.040Z,"16km E of Little Lake, CA",earthquake,0.09,0.24,,6,reviEWed,CA,CA
2019-07-06T09:29:20.970Z,2019,35.8811667,-117.7175,5.5,4.41,mlr,59,35,0.08204,0.15,CA,CA38460975,2020-03-11T00:32:36.775Z,"18km ESE of Little Lake, CA",earthquake,0.11,0.4,0.246,35,reviEWed,CA,CA
2019-07-06T09:28:41.790Z,2019,35.887,-117.7168333,4.78,4.24,mlr,25,64,0.08126,0.16,CA,CA37258076,2020-03-10T22:18:04.083Z,"18km ESE of Little Lake, CA",earthquake,0.19,0.45,0.119,14,reviEWed,CA,CA
2019-07-06T09:28:28.980Z,2019,35.898,-117.7271667,3.95,4.89,mw,67,37,0.0896,0.16,CA,CA38460967,2019-09-26T14:30:38.040Z,"17km ESE of Little Lake, CA",earthquake,0.13,0.38,,6,reviEWed,CA,CA
2019-07-06T08:32:57.550Z,2019,35.639,-117.4913333,3.14,4.56,mw,83,24,0.05751,0.15,CA,CA38460311,2019-09-26T14:30:37.040Z,"16km SSW of SEarles Valley, CA",earthquake,0.11,0.27,,6,reviEWed,CA,CA
2019-07-06T06:34:47.410Z,2019,35.8926667,-117.7248333,8.17,4.05,mlr,58,36,0.09001,0.14,CA,CA38458999,2019-09-26T14:30:33.040Z,"17km ESE of Little Lake, CA",earthquake,0.1,0.28,0.132,40,reviEWed,CA,CA
2019-07-06T06:12:52.000Z,2019,35.5813333,-117.3751667,5.45,4.27,mlr,55,42,0.05692,0.15,CA,CA38458759,2019-10-09T00:37:30.144Z,"20km S of Trona, CA",earthquake,0.15,0.43,0.19,25,reviEWed,CA,CA
2019-07-06T06:01:51.800Z,2019,35.911,-117.7385,4.99,4.63,mw,67,36,0.07482,0.14,CA,CA38458679,2019-11-15T18:54:44.787Z,"15km E of Little Lake, CA",earthquake,0.09,0.4,,4,reviEWed,CA,CA
2019-07-06T05:58:17.570Z,2019,35.9323333,-117.6916667,1.86,4.15,mlr,42,34,0.07309,0.17,CA,CA38458655,2019-09-26T14:30:32.040Z,"19km E of Little Lake, CA",earthquake,0.15,0.27,0.216,25,reviEWed,CA,CA
2019-07-06T05:25:04.870Z,2019,35.833,-117.6775,3.43,4.29,mlr,72,23,0.06725,0.14,CA,CA38458375,2019-12-06T04:28:52.827Z,"24km N of Ridgecrest, CA",earthquake,0.09,0.3,0.128,189,reviEWed,CA,CA
2019-07-06T04:58:36.690Z,2019,35.7073333,-117.5706667,2.9,4.03,mlr,52,43,0.1104,0.15,CA,CA38458143,2019-11-15T18:43:19.009Z,"14km NE of Ridgecrest, CA",earthquake,0.12,0.33,0.176,48,reviEWed,CA,CA
2019-07-06T04:52:17.710Z,2019,35.8773333,-117.6945,3.32,4.47,mlr,62,39,0.08933,0.17,CA,CA38458079,2019-09-26T14:30:29.040Z,"20km ESE of Little Lake, CA",earthquake,0.11,0.37,0.199,38,reviEWed,CA,CA
2019-07-06T04:40:15.980Z,2019,35.6428333,-117.4456667,2.88,4.24,mlr,43,67,0.0578,0.15,CA,CA38457983,2019-09-26T14:30:27.040Z,"14km SSW of SEarles Valley, CA",earthquake,0.15,0.28,0.16,29,reviEWed,CA,CA
2019-07-06T04:37:13.570Z,2019,35.91,-117.7453333,8.01,4.33,mlr,24,48,0.07067,0.11,CA,CA37224964,2019-09-09T19:30:50.611Z,"15km ESE of Little Lake, CA",earthquake,0.16,0.4,0.109,13,reviEWed,CA,CA
2019-07-06T04:36:55.310Z,2019,35.9,-117.7376667,1.9,4.85,mw,62,35,0.08153,0.17,CA,CA38457967,2020-03-05T21:00:31.509Z,"16km ESE of Little Lake, CA",earthquake,0.13,0.21,,5,reviEWed,CA,CA
2019-07-06T04:21:35.820Z,2019,35.7786667,-117.6121667,2.59,4.17,mlr,41,53,0.03887,0.17,CA,CA38457871,2019-09-26T14:29:59.040Z,"18km NVE of Ridgecrest, CA",earthquake,0.15,0.24,0.19,66,reviEWed,CA,CA
2019-07-06T04:19:56.010Z,2019,35.5808333,-117.4041667,5.18,4.01,mlr,7,201,0.04764,0.08,CA,CA38457863,2020-04-04T06:49:56.468Z,"20km S of Trona, CA",earthquake,0.47,0.36,0.066,3,reviEWed,CA,CA
2019-07-06T04:19:15.480Z,2019,35.785,-117.6175,10.63,4.29,mlr,17,115,0.03471,0.1,CA,CA37221932,2020-03-04T00:08:20.747Z,"19km NVE of Ridgecrest, CA",earthquake,0.21,0.33,0.079,6,reviEWed,CA,CA
2019-07-06T04:18:55.790Z,2019,35.9101667,-117.6848333,7.41,5.44,mw,66,37,0.07213,0.17,CA,CA38457847,2020-05-21T01:08:33.207Z,"20km E of Little Lake, CA",earthquake,0.12,0.36,,6,reviEWed,CA,CA
2019-07-06T04:13:07.080Z,2019,35.5846667,-117.6145,9.73,4.8,mlr,62,32,0.1185,0.18,CA,CA38457815,2019-11-15T18:23:14.307Z,"7km SE of Ridgecrest, CA",earthquake,0.13,0.36,0.165,229,reviEWed,CA,CA
2019-07-06T04:07:04.570Z,2019,35.5551667,-117.5215,5.5,4.68,mlr,90,24,0.05757,0.23,CA,CA38457775,2020-03-02T22:19:38.728Z,"16km ESE of Ridgecrest, CA",earthquake,0.13,0.51,0.219,249,reviEWed,CA,CA
2019-07-06T03:57:50.900Z,2019,35.869,-117.6613333,7.21,4.31,mlr,38,43,0.07425,0.14,CA,CA37421229,2019-09-26T14:30:25.040Z,"23km ESE of Little Lake, CA",earthquake,0.15,0.38,0.116,91,reviEWed,CA,CA
2019-07-06T03:55:20.020Z,2019,35.9055,-117.6875,8.43,4.06,mlr,42,37,0.05194,0.16,CA,CA38457735,2019-11-15T18:14:31.751Z,"20km E of Little Lake, CA",earthquake,0.14,0.34,0.134,34,reviEWed,CA,CA
2019-07-06T03:50:59.710Z,2019,35.9035,-117.7001667,8.26,4.97,mlr,43,38,0.05997,0.17,CA,CA38457703,2019-11-15T18:09:02.473Z,"19km E of Little Lake, CA",earthquake,0.16,0.41,0.184,246,reviEWed,CA,CA
2019-07-06T03:47:53.420Z,2019,35.9011667,-117.7495,5.04,5.5,mw,49,33,0.07334,0.16,CA,CA38457687,2020-07-09T21:44:24.632Z,"15km ESE of Little Lake, CA",earthquake,0.13,0.5,,4,reviEWed,CA,CA
2019-07-06T03:46:26.870Z,2019,35.6805,-117.4703333,6.85,4.26,mlr,38,65,0.09403,0.17,CA,CA38457679,2020-07-22T20:21:45.492Z,"11km SSW of SEarles Valley, CA",earthquake,0.18,0.6,0.123,20,reviEWed,CA,CA
2019-07-06T03:36:16.460Z,2019,35.9028333,-117.7338333,7.27,4.35,mlr,65,37,0.0813,0.19,CA,CA38457615,2019-11-15T17:55:07.243Z,"16km ESE of Little Lake, CA",earthquake,0.15,0.39,0.122,194,reviEWed,CA,CA
2019-07-06T03:35:05.420Z,2019,35.6521667,-117.4668333,1.97,4.09,mlr,32,65,0.06563,0.24,CA,CA38457607,2020-07-22T20:21:20.689Z,"14km SSW of SEarles Valley, CA",earthquake,0.26,0.42,0.217,54,reviEWed,CA,CA
2019-07-06T03:33:39.450Z,2019,35.726,-117.5613333,11.09,4.01,mlr,12,89,0.09426,0.19,CA,CA37219708,2019-08-15T01:15:59.040Z,"15km WSW of SEarles Valley, CA",earthquake,0.36,0.67,0.234,7,reviEWed,CA,CA
2019-07-06T03:33:20.200Z,2019,35.624,-117.4861667,10.99,4.08,mlr,19,68,0.04221,0.2,CA,CA37219700,2021-07-14T21:50:25.733Z,"17km E of Ridgecrest, CA",earthquake,0.31,0.53,0.198,17,reviEWed,CA,CA
2019-07-06T03:32:46.660Z,2019,35.8903333,-117.7303333,6.15,4.17,mlr,23,52,0.08667,0.2,CA,CA38457599,2019-11-15T17:49:08.308Z,"17km ESE of Little Lake, CA",earthquake,0.3,0.8,0.145,17,reviEWed,CA,CA
2019-07-06T03:30:25.050Z,2019,35.5566667,-117.3581667,8.71,4.49,mlr,52,31,0.03207,0.2,CA,CA38457591,2019-11-15T17:44:42.861Z,"23km S of Trona, CA",earthquake,0.17,0.36,0.164,126,reviEWed,CA,CA
2019-07-06T03:29:32.080Z,2019,35.9028333,-117.7115,3.18,4.51,mlr,27,42,0.06696,0.15,CA,CA38457583,2019-11-15T17:37:47.310Z,"18km ESE of Little Lake, CA",earthquake,0.2,0.6,0.191,15,reviEWed,CA,CA
2019-07-06T03:29:28.840Z,2019,35.7325,-117.5088333,7.03,4.07,mlr,8,167,0.11,0.19,CA,CA37219604,2019-08-08T21:19:57.040Z,"10km WSW of SEarles Valley, CA",earthquake,0.68,1.63,0.381,3,reviEWed,CA,CA
2019-07-06T03:29:15.860Z,2019,35.8656667,-117.6526667,15.11,4.01,mlr,18,104,0.06701,0.23,CA,CA38457575,2019-08-08T22:38:11.040Z,"24km ESE of Little Lake, CA",earthquake,0.47,0.94,0.129,16,reviEWed,CA,CA
2019-07-06T03:29:10.290Z,2019,35.6566667,-117.4465,2.23,4.02,mlr,10,94,0.07117,0.23,CA,CA37219596,2019-08-08T22:17:12.040Z,"13km SSW of SEarles Valley, CA",earthquake,0.48,0.71,0.117,5,reviEWed,CA,CA
2019-07-06T03:28:46.550Z,2019,35.9025,-117.7221667,4.76,4.19,mlr,32,39,0.07381,0.18,CA,CA38457559,2020-07-22T20:20:53.829Z,"17km ESE of Little Lake, CA",earthquake,0.18,0.38,0.124,34,reviEWed,CA,CA
2019-07-06T03:28:12.340Z,2019,35.8411667,-117.6598333,11.45,4.09,mlr,20,84,0.05665,0.2,CA,CA37219580,2021-02-19T19:17:37.841Z,"24km WNW of SEarles Valley, CA",earthquake,0.38,0.74,0.11,17,reviEWed,CA,CA
2019-07-06T03:28:00.730Z,2019,35.9106667,-117.7316667,8.16,4.09,mlr,25,44,0.07572,0.1,CA,CA38457551,2019-11-15T17:31:21.197Z,"16km E of Little Lake, CA",earthquake,0.16,0.37,0.088,13,reviEWed,CA,CA
2019-07-06T03:27:36.260Z,2019,35.8895,-117.6975,7.85,4.03,mlr,22,47,0.06971,0.12,CA,CA37219572,2020-02-21T18:21:50.862Z,"20km ESE of Little Lake, CA",earthquake,0.16,0.52,0.109,15,reviEWed,CA,CA
2019-07-06T03:27:11.370Z,2019,35.5303333,-117.4313333,3.83,4.57,mlr,7,119,0.05475,0.1,CA,CA37219564,2019-09-06T17:32:11.137Z,"24km ESE of Ridgecrest, CA",earthquake,0.31,0.41,0.05,2,reviEWed,CA,CA
2019-07-06T03:27:07.010Z,2019,35.9138333,-117.7258333,8,4.5,mlr,27,56,0.07004,0.18,CA,CA37219180,2019-09-26T14:30:30.040Z,"16km E of Little Lake, CA",earthquake,0.27,0.56,0.181,20,reviEWed,CA,CA
2019-07-06T03:26:51.990Z,2019,35.8875,-117.6495,10.86,4.09,mlr,19,111,0.06028,0.16,CA,CA37219556,2019-08-08T22:14:11.040Z,"24km ESE of Little Lake, CA",earthquake,0.3,0.44,0.141,12,reviEWed,CA,CA
2019-07-06T03:26:04.010Z,2019,35.8331667,-117.6451667,8.1,4.02,mlr,29,48,0.04245,0.2,CA,CA37219540,2019-08-08T22:12:09.040Z,"23km WNW of SEarles Valley, CA",earthquake,0.26,0.63,0.145,17,reviEWed,CA,CA
2019-07-06T03:25:27.970Z,2019,35.8606667,-117.6708333,10.32,4.61,mlr,37,43,0.07456,0.2,CA,CA37219172,2019-09-26T14:30:25.040Z,"23km ESE of Little Lake, CA",earthquake,0.22,0.39,0.126,30,reviEWed,CA,CA
2019-07-06T03:24:33.520Z,2019,35.8911667,-117.6755,7.42,4.07,mlr,9,86,0.06017,0.17,CA,CA37219516,2021-02-19T19:17:40.687Z,"21km ESE of Little Lake, CA",earthquake,0.52,1.25,0.052,8,reviEWed,CA,CA
2019-07-06T03:24:22.370Z,2019,35.9018333,-117.7273333,5.3,4.19,mlr,26,38,0.07755,0.18,CA,CA38457535,2019-08-07T23:28:15.040Z,"17km ESE of Little Lake, CA",earthquake,0.22,0.83,0.156,18,reviEWed,CA,CA
2019-07-06T03:23:50.720Z,2019,35.8031667,-117.6178333,11.44,4.84,mlr,39,54,0.02074,0.23,CA,CA37219164,2019-11-15T17:26:02.971Z,"20km WNW of SEarles Valley, CA",earthquake,0.26,0.53,0.174,52,reviEWed,CA,CA
2019-07-06T03:23:34.710Z,2019,35.5685,-117.5165,10.82,4.22,mlr,9,129,0.04777,0.12,CA,CA37219476,2019-08-08T22:10:58.040Z,"16km ESE of Ridgecrest, CA",earthquake,0.39,0.3,0.383,5,reviEWed,CA,CA
2019-07-06T03:23:29.560Z,2019,35.8778333,-117.724,6.14,4,mlr,9,255,0.09198,0.11,CA,CA37260316,2020-02-20T19:25:12.744Z,"18km ESE of Little Lake, CA",earthquake,0.55,1.09,0.044,5,reviEWed,CA,CA
2019-07-06T03:23:19.870Z,2019,35.861,-117.6778333,6.82,4.52,mlr,13,85,0.07937,0.24,CA,CA37219468,2019-08-08T22:10:14.040Z,"22km ESE of Little Lake, CA",earthquake,0.47,1.03,0.143,6,reviEWed,CA,CA
2019-07-06T03:22:48.300Z,2019,35.891,-117.7365,9.1,4.64,mlr,29,34,0.08543,0.16,CA,CA37219156,2019-11-15T17:17:41.338Z,"16km ESE of Little Lake, CA",earthquake,0.2,0.43,0.12,21,reviEWed,CA,CA
2019-07-06T03:22:35.630Z,2019,35.6166667,-117.4301667,9.35,4.73,mlr,7,180,0.03984,0.14,CA,CA37219500,2021-02-19T19:17:42.104Z,"17km S of SEarles Valley, CA",earthquake,0.66,0.69,0.035,3,reviEWed,CA,CA
2019-07-06T03:22:27.160Z,2019,35.6171667,-117.4275,8.45,4.46,mlr,7,174,0.04167,0.16,CA,CA37219492,2019-08-08T22:09:44.040Z,"17km S of SEarles Valley, CA",earthquake,0.58,0.88,0.067,4,reviEWed,CA,CA
2019-07-06T03:22:17.100Z,2019,35.748,-117.5456667,3.9,4.55,mlr,22,70,0.07966,0.2,CA,CA37219484,2019-08-08T22:07:42.040Z,"13km W of SEarles Valley, CA",earthquake,0.28,0.72,0.199,14,reviEWed,CA,CA
2019-07-06T03:22:03.570Z,2019,35.9216667,-117.729,8.17,4.64,mlr,21,52,0.06897,0.15,CA,CA38457519,2019-11-15T17:23:05.605Z,"16km E of Little Lake, CA",earthquake,0.25,0.54,0.148,13,reviEWed,CA,CA
2019-07-06T03:21:19.190Z,2019,35.5423333,-117.5053333,5.6,4.15,mlr,4,183,0.05638,0.06,CA,CA37260300,2020-02-19T23:17:27.113Z,"18km ESE of Ridgecrest, CA",earthquake,1.54,2.09,0.005,2,reviEWed,CA,CA
2019-07-06T03:21:10.050Z,2019,35.8306667,-117.6601667,5.86,4.33,mlr,15,103,0.05305,0.21,CA,CA37222204,2020-02-19T23:11:11.614Z,"23km N of Ridgecrest, CA",earthquake,0.44,1.24,0.144,5,reviEWed,CA,CA
2019-07-06T03:20:41.140Z,2019,35.9496667,-117.7376667,9.28,4.81,mlr,13,93,0.06493,0.09,CA,CA37222196,2019-08-15T20:09:34.004Z,"15km E of Little Lake, CA",earthquake,0.23,0.45,0.162,11,reviEWed,CA,CA
2019-07-06T03:20:36.080Z,2019,36.0068333,-117.8525,13.93,4.33,mlr,4,163,0.03074,0.22,CA,CA37222188,2019-08-15T20:10:48.498Z,"9km NVE of Little Lake, CA",earthquake,2,1.25,0.095,4,reviEWed,CA,CA
2019-07-06T03:19:53.040Z,2019,35.7695,-117.5993333,8,7.1,mw,77,43,0.04616,0.22,CA,CA38457511,2021-10-12T05:53:50.482Z,2019 Ridgecrest Earthquake SEqueNCe,earthquake,0.19,31.61,,0,reviEWed,CA,CA
2019-07-06T03:17:13.500Z,2019,35.7453333,-117.5608333,6.5,4.14,ml,27,68,0.07632,0.15,CA,CA37257780,2020-02-06T19:48:24.565Z,"14km W of SEarles Valley, CA",earthquake,0.21,0.57,0.095,15,reviEWed,CA,CA
2019-07-06T03:16:32.480Z,2019,35.7253333,-117.5535,0.88,4.97,mw,83,35,0.09705,0.19,CA,CA38457487,2020-04-05T23:26:37.030Z,"14km WSW of SEarles Valley, CA",earthquake,0.13,0.31,,6,reviEWed,CA,CA
2019-07-05T12:38:30.020Z,2019,35.7716667,-117.5706667,6.82,4.09,mw,73,44,0.0491,0.14,CA,CA38451079,2019-11-15T17:04:55.384Z,"15km W of SEarles Valley, CA",earthquake,0.12,0.34,,6,reviEWed,CA,CA
2019-07-05T11:07:53.040Z,2019,35.7603333,-117.575,6.95,5.37,mw,79,43,0.05824,0.2,CA,CA38450263,2020-07-14T17:30:09.310Z,"16km W of SEarles Valley, CA",earthquake,0.13,0.36,,6,reviEWed,CA,CA
2019-07-05T00:32:06.670Z,2019,35.7033333,-117.4828333,1,4.02,mw,68,23,0.1178,0.14,CA,CA38446071,2020-05-21T01:07:37.714Z,"10km SW of SEarles Valley, CA",earthquake,0.1,0.24,,6,reviEWed,CA,CA
2019-07-05T00:18:01.410Z,2019,35.7718333,-117.6178333,2.59,4.04,mw,67,43,0.04682,0.14,CA,CA38445975,2019-09-26T14:30:14.040Z,"18km NVE of Ridgecrest, CA",earthquake,0.1,0.24,,6,reviEWed,CA,CA
2019-07-04T23:34:02.380Z,2019,35.6011667,-117.6106667,4.75,4.04,mw,52,54,0.1219,0.24,CA,CA38445703,2020-05-21T01:06:51.063Z,"6km ESE of Ridgecrest, CA",earthquake,0.23,0.84,,4,reviEWed,CA,CA
2019-07-04T22:12:08.490Z,2019,35.7463333,-117.5636667,5.76,4.43,mw,74,44,0.07452,0.15,CA,CA38445087,2020-02-18T22:37:59.513Z,"15km W of SEarles Valley, CA",earthquake,0.1,0.42,,6,reviEWed,CA,CA
2019-07-04T19:56:00.500Z,2019,35.6623333,-117.524,1.49,4.16,mw,81,23,0.09089,0.18,CA,CA38444103,2019-09-26T14:30:12.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.26,,6,reviEWed,CA,CA
2019-07-04T19:21:32.090Z,2019,35.6715,-117.4788333,5.16,4.5,mw,79,24,0.08589,0.16,CA,CA38443871,2019-09-26T14:30:12.040Z,"13km SSW of SEarles Valley, CA",earthquake,0.12,0.39,,4,reviEWed,CA,CA
2019-07-04T18:56:22.030Z,2019,35.7086667,-117.5541667,1.16,4.21,mlr,18,89,0.1125,0.26,CA,CA37420717,2019-07-31T15:54:21.742Z,"15km NE of Ridgecrest, CA",earthquake,0.38,0.6,0.124,25,reviEWed,CA,CA
2019-07-04T18:56:06.420Z,2019,35.716,-117.56,1.92,4.58,mw,82,36,0.1041,0.17,CA,CA38443719,2020-05-21T01:06:05.310Z,"15km NE of Ridgecrest, CA",earthquake,0.09,0.21,,6,reviEWed,CA,CA
2019-07-04T18:54:13.990Z,2019,35.5975,-117.5996667,5.33,4.07,mlr,58,30,0.1126,0.13,CA,CA38443703,2020-05-21T01:05:12.109Z,"7km ESE of Ridgecrest, CA",earthquake,0.11,0.66,0.145,334,reviEWed,CA,CA
2019-07-04T18:47:22.600Z,2019,35.6755,-117.472,10.27,4.02,mlr,22,169,0.08916,0.17,CA,CA37421213,2019-08-28T20:56:31.600Z,"12km SSW of SEarles Valley, CA",earthquake,0.34,0.77,0.114,15,reviEWed,CA,CA
2019-07-04T18:47:06.590Z,2019,35.6758333,-117.4853333,8.53,4.34,mw,65,47,0.09111,0.16,CA,CA38443647,2019-09-26T14:30:11.040Z,"13km SW of SEarles Valley, CA",earthquake,0.14,0.43,,4,reviEWed,CA,CA
2019-07-04T18:39:44.440Z,2019,35.6013333,-117.597,2.81,4.59,mw,48,39,0.1109,0.14,CA,CA38443607,2020-05-21T01:04:23.535Z,"7km ESE of Ridgecrest, CA",earthquake,0.13,0.43,,4,reviEWed,CA,CA
2019-07-04T18:27:59.440Z,2019,35.745,-117.5521667,6.64,4.23,mlr,57,44,0.07964,0.15,CA,CA38443535,2019-09-26T14:30:10.040Z,"14km W of SEarles Valley, CA",earthquake,0.12,0.41,0.141,43,reviEWed,CA,CA
2019-07-04T17:40:18.520Z,2019,35.707,-117.5101667,8.66,4.13,mlr,37,61,0.1264,0.16,CA,CA38443231,2020-05-21T01:03:18.515Z,"12km SW of SEarles Valley, CA",earthquake,0.18,0.65,0.136,17,reviEWed,CA,CA
2019-07-04T17:37:25.640Z,2019,35.6758333,-117.4575,15.82,4.01,mlr,27,66,0.08922,0.22,CA,CA37218996,2020-05-21T00:52:25.314Z,"11km SSW of SEarles Valley, CA",earthquake,0.36,0.87,0.136,20,reviEWed,CA,CA
2019-07-04T17:35:52.170Z,2019,35.687,-117.5061667,1.6,4.28,mlr,28,82,0.1065,0.15,CA,CA37218988,2019-09-26T14:30:00.040Z,"13km SW of SEarles Valley, CA",earthquake,0.2,0.33,0.119,22,reviEWed,CA,CA
2019-07-04T17:35:01.660Z,2019,35.644,-117.5671667,4.64,4.49,mlr,41,74,0.103,0.15,CA,CA38443191,2019-09-26T14:30:09.040Z,"10km ENE of Ridgecrest, CA",earthquake,0.15,0.46,0.132,9,reviEWed,CA,CA
2019-07-04T17:33:49.000Z,2019,35.7053333,-117.5038333,10.5,6.4,mw,62,47,0.1233,0.16,CA,CA38443183,2021-10-06T20:56:17.808Z,Ridgecrest Earthquake SEqueNCe,earthquake,0.15,0.36,,6,reviEWed,CA,CA
2019-06-30T23:43:36.868Z,2019,37.7874,-114.3137,3.1,4.2,ml,74,88.57,0.213,0.162,NV,NV00688850,2019-09-14T16:08:24.040Z,"6 km E of PanaCA, Nevada",earthquake,,0.8,0.41,24,reviEWed,NV,NV
2019-06-23T03:53:02.890Z,2019,40.2735,-124.3003333,9.44,5.58,mw,34,159,0.03116,0.17,NC,NC73201181,2021-06-07T16:33:49.472Z,"6km SSW of Petrolia, CA",earthquake,0.34,0.21,,6,reviEWed,NC,NC
2019-06-22T08:50:24.953Z,2019,39.216,-99.4259,3,4.6,mww,,46,0.469,0.53,ID,ID600044l0,2020-07-10T17:29:36.529Z,"2 km SSE of Zurich, Kansas",earthquake,3.4,2,0.052,36,reviEWed,ID,ID
2019-06-11T07:46:25.470Z,2019,38.8136667,-122.8233333,1.97,4.07,mw,78,20,0.006619,0.06,NC,NC73195396,2019-09-06T14:25:32.040Z,"7km NW of The GeySErs, CA",earthquake,0.09,0.12,,7,reviEWed,NC,NC
2019-06-11T07:24:20.720Z,2019,37.4696,-116.6956,15.9,4.1,ml,56,34.09,0.271,0.2249,NV,NV00687315,2019-09-06T14:25:32.040Z,"54 km ESE of GoLDfieLD, Nevada",earthquake,,0.9,0.21,14,reviEWed,NV,NV
2019-06-10T14:50:45.302Z,2019,41.6797,-81.4564,2,4,MN,,30,0.157,0.51,ID,ID70003xny,2020-11-12T16:40:10.506Z,"1 km NW of TiMNerlake, Ohio",earthquake,4.4,1.9,0.108,27,reviEWed,ID,ID
2019-06-05T14:32:09.580Z,2019,32.8376667,-118.5031667,8.4,4.3,mw,31,232,0.07818,0.26,CA,CA38624424,2020-05-21T01:09:28.170Z,"15km W of San Clemente Is. (SE tip), CA",earthquake,0.61,0.53,,7,reviEWed,CA,CA
